1	5	1	2	7	15	0	0	0	0	0	0
800	1	0	0	0	0	0	0	0	0	0	0
100	1	0	77.75	3.47	1	0	0	0	0	0	0
100	1	0	77.75	3.47	1	0	0	0	0	0	0
100	1	0	77.75	3.47	1	0	0	0	0	0	0
100	1	0	77.75	3.47	1	0	0	0	0	0	0
100     1       0       77.75   3.47    1       0       0       0       0       0       0
50	150	0	0	0	0	9999	0	0	99999	0	0
50	75	0	0	0	0	9999	0	0	99999	0	0
50	25	0	0	0	0	9999	0	0	99999	0	0
50	75	0	0	0	0	9999	0	0	0	0	0
50	25	0	0	0	0	9999	0	0	0	0	0
21	83	0	0	0	0	9999	0	0	0	0	0
22	34	0	0	0	0	9999	0	0	0	0	0
39	26	0	0	0	0	9999	0	0	0	0	0
40	50	0	0	0	0	9999	0	0	0	0	0
57	82	0	0	0	0	9999	0	0	0	0	0
50	30	10	6	4	1081	1165	90	0	0	0	0
20	55	10	4	6	101	1226	90	0	0	0	0
58	75	20	15	5	101	1216	90	0	0	0	0
38	15	10	4	6	167	225	90	0	0	0	0
5	35	10	1	9	756	826	90	0	0	0	0
22	75	30	9	21	1143	1207	90	0	0	0	0
35	66	10	5	5	880	946	90	0	0	0	0
32	30	10	9	1	101	1225	90	0	0	0	0
26	32	10	8	2	101	1224	90	0	0	0	0
62	80	30	23	7	101	1209	90	0	0	0	0
15	75	20	4	16	101	1211	90	0	0	0	0
8	40	40	8	32	456	538	90	0	0	0	0
68	60	30	26	4	101	1217	90	0	0	0	0
15	80	10	2	8	556	614	90	0	0	0	0
35	30	10	9	1	244	300	90	0	0	0	0
